"","movie_id","title","language","country","release_date","release_year","popularity","poster_path","academy_award","academy_nominated","palme_dor","golden_lion"
"778",943134,"The Animal Kingdom","fr","TR","2024-01-19T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/39AiQnXlXOjoqBSkiUpTG80rXLw.jpg",0,0,0,0
"779",943134,"The Animal Kingdom","fr","IN","2023-10-27T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/39AiQnXlXOjoqBSkiUpTG80rXLw.jpg",0,0,0,0
"780",943134,"The Animal Kingdom","fr","ES","2023-10-20T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/39AiQnXlXOjoqBSkiUpTG80rXLw.jpg",0,0,0,0
"781",943134,"The Animal Kingdom","fr","IT","2024-06-13T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/39AiQnXlXOjoqBSkiUpTG80rXLw.jpg",0,0,0,0
"782",262391,"Serial (Bad) Weddings","fr","US","2014-04-16T00:00:00.000Z","2014",3.834,"https://image.tmdb.org/t/p/w500/5Hw0GuPahcTCMsJNaLn37OVeXB3.jpg",0,0,0,0
"783",262391,"Serial (Bad) Weddings","fr","GB","2014-11-15T00:00:00.000Z","2014",3.834,"https://image.tmdb.org/t/p/w500/5Hw0GuPahcTCMsJNaLn37OVeXB3.jpg",0,0,0,0
"784",262391,"Serial (Bad) Weddings","fr","DE","2014-07-24T00:00:00.000Z","2014",3.834,"https://image.tmdb.org/t/p/w500/5Hw0GuPahcTCMsJNaLn37OVeXB3.jpg",0,0,0,0
"785",262391,"Serial (Bad) Weddings","fr","FR","2014-04-16T00:00:00.000Z","2014",3.834,"https://image.tmdb.org/t/p/w500/5Hw0GuPahcTCMsJNaLn37OVeXB3.jpg",0,0,0,0
"786",262391,"Serial (Bad) Weddings","fr","FR","2014-09-24T00:00:00.000Z","2014",3.834,"https://image.tmdb.org/t/p/w500/5Hw0GuPahcTCMsJNaLn37OVeXB3.jpg",0,0,0,0
"787",262391,"Serial (Bad) Weddings","fr","TR","2014-08-22T00:00:00.000Z","2014",3.834,"https://image.tmdb.org/t/p/w500/5Hw0GuPahcTCMsJNaLn37OVeXB3.jpg",0,0,0,0
"788",262391,"Serial (Bad) Weddings","fr","JP","2015-06-26T00:00:00.000Z","2014",3.834,"https://image.tmdb.org/t/p/w500/5Hw0GuPahcTCMsJNaLn37OVeXB3.jpg",0,0,0,0
"789",262391,"Serial (Bad) Weddings","fr","JP","2016-03-19T00:00:00.000Z","2014",3.834,"https://image.tmdb.org/t/p/w500/5Hw0GuPahcTCMsJNaLn37OVeXB3.jpg",0,0,0,0
"790",262391,"Serial (Bad) Weddings","fr","ES","2014-10-16T00:00:00.000Z","2014",3.834,"https://image.tmdb.org/t/p/w500/5Hw0GuPahcTCMsJNaLn37OVeXB3.jpg",0,0,0,0
"791",262391,"Serial (Bad) Weddings","fr","ES","2014-12-19T00:00:00.000Z","2014",3.834,"https://image.tmdb.org/t/p/w500/5Hw0GuPahcTCMsJNaLn37OVeXB3.jpg",0,0,0,0
"792",262391,"Serial (Bad) Weddings","fr","IT","2015-02-05T00:00:00.000Z","2014",3.834,"https://image.tmdb.org/t/p/w500/5Hw0GuPahcTCMsJNaLn37OVeXB3.jpg",0,0,0,0
"793",262391,"Serial (Bad) Weddings","fr","BR","2015-08-06T00:00:00.000Z","2014",3.834,"https://image.tmdb.org/t/p/w500/5Hw0GuPahcTCMsJNaLn37OVeXB3.jpg",0,0,0,0
"794",248507,"Superchondriac","fr","US","2014-04-26T00:00:00.000Z","2014",3.833,"https://image.tmdb.org/t/p/w500/3J84HvgThJyBSqNaAiX9EuiIGwx.jpg",0,0,0,0
"795",248507,"Superchondriac","fr","DE","2014-04-10T00:00:00.000Z","2014",3.833,"https://image.tmdb.org/t/p/w500/3J84HvgThJyBSqNaAiX9EuiIGwx.jpg",0,0,0,0
"796",248507,"Superchondriac","fr","FR","2014-02-26T00:00:00.000Z","2014",3.833,"https://image.tmdb.org/t/p/w500/3J84HvgThJyBSqNaAiX9EuiIGwx.jpg",0,0,0,0
"797",248507,"Superchondriac","fr","IT","2014-03-13T00:00:00.000Z","2014",3.833,"https://image.tmdb.org/t/p/w500/3J84HvgThJyBSqNaAiX9EuiIGwx.jpg",0,0,0,0
"798",173185,"It Boy","fr","US","2013-06-06T00:00:00.000Z","2013",3.833,"https://image.tmdb.org/t/p/w500/5q42KuT9p5Dg7KDJvy60nLXZw4X.jpg",0,0,0,0
"799",173185,"It Boy","fr","DE","2013-10-03T00:00:00.000Z","2013",3.833,"https://image.tmdb.org/t/p/w500/5q42KuT9p5Dg7KDJvy60nLXZw4X.jpg",0,0,0,0
"800",173185,"It Boy","fr","FR","2013-03-06T00:00:00.000Z","2013",3.833,"https://image.tmdb.org/t/p/w500/5q42KuT9p5Dg7KDJvy60nLXZw4X.jpg",0,0,0,0
"801",173185,"It Boy","fr","FR","2013-07-10T00:00:00.000Z","2013",3.833,"https://image.tmdb.org/t/p/w500/5q42KuT9p5Dg7KDJvy60nLXZw4X.jpg",0,0,0,0
"802",173185,"It Boy","fr","FR","2021-10-01T00:00:00.000Z","2013",3.833,"https://image.tmdb.org/t/p/w500/5q42KuT9p5Dg7KDJvy60nLXZw4X.jpg",0,0,0,0
"803",173185,"It Boy","fr","FR","2022-09-02T00:00:00.000Z","2013",3.833,"https://image.tmdb.org/t/p/w500/5q42KuT9p5Dg7KDJvy60nLXZw4X.jpg",0,0,0,0
"804",173185,"It Boy","fr","FR","2013-07-10T00:00:00.000Z","2013",3.833,"https://image.tmdb.org/t/p/w500/5q42KuT9p5Dg7KDJvy60nLXZw4X.jpg",0,0,0,0
"805",173185,"It Boy","fr","ES","2014-01-31T00:00:00.000Z","2013",3.833,"https://image.tmdb.org/t/p/w500/5q42KuT9p5Dg7KDJvy60nLXZw4X.jpg",0,0,0,0
"806",173185,"It Boy","fr","IT","2013-05-09T00:00:00.000Z","2013",3.833,"https://image.tmdb.org/t/p/w500/5q42KuT9p5Dg7KDJvy60nLXZw4X.jpg",0,0,0,0
"807",133469,"The Dream Team","fr","DE","2013-11-28T00:00:00.000Z","2012",3.833,"https://image.tmdb.org/t/p/w500/aQ0tNcw1WYUh8WlzbeFsd8By90C.jpg",0,0,0,0
"808",133469,"The Dream Team","fr","FR","2012-09-26T00:00:00.000Z","2012",3.833,"https://image.tmdb.org/t/p/w500/aQ0tNcw1WYUh8WlzbeFsd8By90C.jpg",0,0,0,0
"809",133469,"The Dream Team","fr","ES","2013-04-26T00:00:00.000Z","2012",3.833,"https://image.tmdb.org/t/p/w500/aQ0tNcw1WYUh8WlzbeFsd8By90C.jpg",0,0,0,0
"810",133469,"The Dream Team","fr","IT","2013-06-20T00:00:00.000Z","2012",3.833,"https://image.tmdb.org/t/p/w500/aQ0tNcw1WYUh8WlzbeFsd8By90C.jpg",0,0,0,0
"811",643215,"Asterix & Obelix: The Middle Kingdom","fr","US","2023-05-19T00:00:00.000Z","2023",3.864,"https://image.tmdb.org/t/p/w500/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg",0,0,0,0
"812",643215,"Asterix & Obelix: The Middle Kingdom","fr","GB","2023-05-19T00:00:00.000Z","2023",3.864,"https://image.tmdb.org/t/p/w500/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg",0,0,0,0
"813",643215,"Asterix & Obelix: The Middle Kingdom","fr","DE","2023-05-18T00:00:00.000Z","2023",3.864,"https://image.tmdb.org/t/p/w500/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg",0,0,0,0
"814",643215,"Asterix & Obelix: The Middle Kingdom","fr","DE","2023-09-07T00:00:00.000Z","2023",3.864,"https://image.tmdb.org/t/p/w500/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg",0,0,0,0
"815",643215,"Asterix & Obelix: The Middle Kingdom","fr","DE","2023-09-22T00:00:00.000Z","2023",3.864,"https://image.tmdb.org/t/p/w500/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg",0,0,0,0
"816",643215,"Asterix & Obelix: The Middle Kingdom","fr","FR","2023-02-01T00:00:00.000Z","2023",3.864,"https://image.tmdb.org/t/p/w500/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg",0,0,0,0
"817",643215,"Asterix & Obelix: The Middle Kingdom","fr","FR","2023-06-01T00:00:00.000Z","2023",3.864,"https://image.tmdb.org/t/p/w500/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg",0,0,0,0
"818",643215,"Asterix & Obelix: The Middle Kingdom","fr","FR","2023-06-07T00:00:00.000Z","2023",3.864,"https://image.tmdb.org/t/p/w500/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg",0,0,0,0
"819",643215,"Asterix & Obelix: The Middle Kingdom","fr","TR","2023-02-17T00:00:00.000Z","2023",3.864,"https://image.tmdb.org/t/p/w500/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg",0,0,0,0
"820",643215,"Asterix & Obelix: The Middle Kingdom","fr","ES","2023-02-03T00:00:00.000Z","2023",3.864,"https://image.tmdb.org/t/p/w500/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg",0,0,0,0
"821",643215,"Asterix & Obelix: The Middle Kingdom","fr","IT","2023-02-02T00:00:00.000Z","2023",3.864,"https://image.tmdb.org/t/p/w500/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg",0,0,0,0
"822",643215,"Asterix & Obelix: The Middle Kingdom","fr","BR","2023-05-19T00:00:00.000Z","2023",3.864,"https://image.tmdb.org/t/p/w500/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg",0,0,0,0
"823",796185,"The Three Musketeers: D'Artagnan","fr","US","2023-12-08T00:00:00.000Z","2023",3.862,"https://image.tmdb.org/t/p/w500/nj0UDY0KjgCLaRtndNuEVG1HyKk.jpg",0,0,0,0
"824",796185,"The Three Musketeers: D'Artagnan","fr","US","2023-12-08T00:00:00.000Z","2023",3.862,"https://image.tmdb.org/t/p/w500/nj0UDY0KjgCLaRtndNuEVG1HyKk.jpg",0,0,0,0
"825",796185,"The Three Musketeers: D'Artagnan","fr","GB","2023-04-21T00:00:00.000Z","2023",3.862,"https://image.tmdb.org/t/p/w500/nj0UDY0KjgCLaRtndNuEVG1HyKk.jpg",0,0,0,0
"826",796185,"The Three Musketeers: D'Artagnan","fr","GB","2023-12-03T00:00:00.000Z","2023",3.862,"https://image.tmdb.org/t/p/w500/nj0UDY0KjgCLaRtndNuEVG1HyKk.jpg",0,0,0,0
"827",796185,"The Three Musketeers: D'Artagnan","fr","GB","2023-08-14T00:00:00.000Z","2023",3.862,"https://image.tmdb.org/t/p/w500/nj0UDY0KjgCLaRtndNuEVG1HyKk.jpg",0,0,0,0
"828",796185,"The Three Musketeers: D'Artagnan","fr","DE","2023-04-13T00:00:00.000Z","2023",3.862,"https://image.tmdb.org/t/p/w500/nj0UDY0KjgCLaRtndNuEVG1HyKk.jpg",0,0,0,0
"829",796185,"The Three Musketeers: D'Artagnan","fr","FR","2023-03-23T00:00:00.000Z","2023",3.862,"https://image.tmdb.org/t/p/w500/nj0UDY0KjgCLaRtndNuEVG1HyKk.jpg",0,0,0,0
"830",796185,"The Three Musketeers: D'Artagnan","fr","FR","2023-04-05T00:00:00.000Z","2023",3.862,"https://image.tmdb.org/t/p/w500/nj0UDY0KjgCLaRtndNuEVG1HyKk.jpg",0,0,0,0
"831",796185,"The Three Musketeers: D'Artagnan","fr","FR","2023-08-03T00:00:00.000Z","2023",3.862,"https://image.tmdb.org/t/p/w500/nj0UDY0KjgCLaRtndNuEVG1HyKk.jpg",0,0,0,0
"832",796185,"The Three Musketeers: D'Artagnan","fr","FR","2023-08-09T00:00:00.000Z","2023",3.862,"https://image.tmdb.org/t/p/w500/nj0UDY0KjgCLaRtndNuEVG1HyKk.jpg",0,0,0,0
"833",796185,"The Three Musketeers: D'Artagnan","fr","TR","2024-05-17T00:00:00.000Z","2023",3.862,"https://image.tmdb.org/t/p/w500/nj0UDY0KjgCLaRtndNuEVG1HyKk.jpg",0,0,0,0
"834",796185,"The Three Musketeers: D'Artagnan","fr","ES","2023-04-12T00:00:00.000Z","2023",3.862,"https://image.tmdb.org/t/p/w500/nj0UDY0KjgCLaRtndNuEVG1HyKk.jpg",0,0,0,0
"835",796185,"The Three Musketeers: D'Artagnan","fr","IT","2023-04-06T00:00:00.000Z","2023",3.862,"https://image.tmdb.org/t/p/w500/nj0UDY0KjgCLaRtndNuEVG1HyKk.jpg",0,0,0,0
"836",796185,"The Three Musketeers: D'Artagnan","fr","BR","2023-04-20T00:00:00.000Z","2023",3.862,"https://image.tmdb.org/t/p/w500/nj0UDY0KjgCLaRtndNuEVG1HyKk.jpg",0,0,0,0
"837",60672,"Crimson Rivers II: Angels of the Apocalypse","fr","US","2004-02-18T00:00:00.000Z","2004",3.83,"https://image.tmdb.org/t/p/w500/hvQZKLVzW3cYfR5bjgGTGZuCuHs.jpg",0,0,0,0
"838",60672,"Crimson Rivers II: Angels of the Apocalypse","fr","DE","2004-04-08T00:00:00.000Z","2004",3.83,"https://image.tmdb.org/t/p/w500/hvQZKLVzW3cYfR5bjgGTGZuCuHs.jpg",0,0,0,0
"839",60672,"Crimson Rivers II: Angels of the Apocalypse","fr","FR","2004-02-18T00:00:00.000Z","2004",3.83,"https://image.tmdb.org/t/p/w500/hvQZKLVzW3cYfR5bjgGTGZuCuHs.jpg",0,0,0,0
"840",60672,"Crimson Rivers II: Angels of the Apocalypse","fr","JP","2004-05-29T00:00:00.000Z","2004",3.83,"https://image.tmdb.org/t/p/w500/hvQZKLVzW3cYfR5bjgGTGZuCuHs.jpg",0,0,0,0
"841",60672,"Crimson Rivers II: Angels of the Apocalypse","fr","IT","2004-03-26T00:00:00.000Z","2004",3.83,"https://image.tmdb.org/t/p/w500/hvQZKLVzW3cYfR5bjgGTGZuCuHs.jpg",0,0,0,0
"842",60672,"Crimson Rivers II: Angels of the Apocalypse","fr","IT","2004-09-17T00:00:00.000Z","2004",3.83,"https://image.tmdb.org/t/p/w500/hvQZKLVzW3cYfR5bjgGTGZuCuHs.jpg",0,0,0,0
"843",60672,"Crimson Rivers II: Angels of the Apocalypse","fr","BR","2004-11-23T00:00:00.000Z","2004",3.83,"https://image.tmdb.org/t/p/w500/hvQZKLVzW3cYfR5bjgGTGZuCuHs.jpg",0,0,0,0
"844",1555,"The Spanish Apartment","fr","DE","2003-11-12T00:00:00.000Z","2002",3.83,"https://image.tmdb.org/t/p/w500/baDm4V3Dqx2hNh7WF1NvGrHGgqQ.jpg",0,0,0,0
"845",1555,"The Spanish Apartment","fr","FR","2002-06-19T00:00:00.000Z","2002",3.83,"https://image.tmdb.org/t/p/w500/baDm4V3Dqx2hNh7WF1NvGrHGgqQ.jpg",0,0,0,0
"846",1555,"The Spanish Apartment","fr","FR","2006-09-01T00:00:00.000Z","2002",3.83,"https://image.tmdb.org/t/p/w500/baDm4V3Dqx2hNh7WF1NvGrHGgqQ.jpg",0,0,0,0
"847",1555,"The Spanish Apartment","fr","FR","2022-04-01T00:00:00.000Z","2002",3.83,"https://image.tmdb.org/t/p/w500/baDm4V3Dqx2hNh7WF1NvGrHGgqQ.jpg",0,0,0,0
"848",1555,"The Spanish Apartment","fr","FR","2003-01-22T00:00:00.000Z","2002",3.83,"https://image.tmdb.org/t/p/w500/baDm4V3Dqx2hNh7WF1NvGrHGgqQ.jpg",0,0,0,0
"849",1555,"The Spanish Apartment","fr","FR","2008-09-23T00:00:00.000Z","2002",3.83,"https://image.tmdb.org/t/p/w500/baDm4V3Dqx2hNh7WF1NvGrHGgqQ.jpg",0,0,0,0
"850",1555,"The Spanish Apartment","fr","FR","2005-11-21T00:00:00.000Z","2002",3.83,"https://image.tmdb.org/t/p/w500/baDm4V3Dqx2hNh7WF1NvGrHGgqQ.jpg",0,0,0,0
"851",1555,"The Spanish Apartment","fr","JP","2003-06-22T00:00:00.000Z","2002",3.83,"https://image.tmdb.org/t/p/w500/baDm4V3Dqx2hNh7WF1NvGrHGgqQ.jpg",0,0,0,0
"852",1555,"The Spanish Apartment","fr","ES","2002-11-22T00:00:00.000Z","2002",3.83,"https://image.tmdb.org/t/p/w500/baDm4V3Dqx2hNh7WF1NvGrHGgqQ.jpg",0,0,0,0
"853",1555,"The Spanish Apartment","fr","IT","2003-01-24T00:00:00.000Z","2002",3.83,"https://image.tmdb.org/t/p/w500/baDm4V3Dqx2hNh7WF1NvGrHGgqQ.jpg",0,0,0,0
"854",1102776,"AKA","fr","US","2023-04-28T00:00:00.000Z","2023",3.857,"https://image.tmdb.org/t/p/w500/exKj9XSFWLajZ6NI60Gxsj1qNuE.jpg",0,0,0,0
"855",1102776,"AKA","fr","DE","2023-04-28T00:00:00.000Z","2023",3.857,"https://image.tmdb.org/t/p/w500/exKj9XSFWLajZ6NI60Gxsj1qNuE.jpg",0,0,0,0
"856",1102776,"AKA","fr","FR","2023-04-28T00:00:00.000Z","2023",3.857,"https://image.tmdb.org/t/p/w500/exKj9XSFWLajZ6NI60Gxsj1qNuE.jpg",0,0,0,0
"857",1102776,"AKA","fr","TR","2023-04-28T00:00:00.000Z","2023",3.857,"https://image.tmdb.org/t/p/w500/exKj9XSFWLajZ6NI60Gxsj1qNuE.jpg",0,0,0,0
"858",1102776,"AKA","fr","BR","2023-04-28T00:00:00.000Z","2023",3.857,"https://image.tmdb.org/t/p/w500/exKj9XSFWLajZ6NI60Gxsj1qNuE.jpg",0,0,0,0
"859",7291,"36th Precinct","fr","US","2005-05-26T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"860",7291,"36th Precinct","fr","US","2010-02-09T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"861",7291,"36th Precinct","fr","GB","2005-10-01T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"862",7291,"36th Precinct","fr","GB","2006-06-02T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"863",7291,"36th Precinct","fr","DE","2011-10-28T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"864",7291,"36th Precinct","fr","DE","2006-04-26T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"865",7291,"36th Precinct","fr","DE","2008-02-11T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"866",7291,"36th Precinct","fr","FR","2004-11-24T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"867",7291,"36th Precinct","fr","FR","2005-02-23T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"868",7291,"36th Precinct","fr","FR","2020-03-17T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"869",7291,"36th Precinct","fr","FR","2016-07-13T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"870",7291,"36th Precinct","fr","FR","2021-06-11T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"871",7291,"36th Precinct","fr","FR","2005-11-22T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"872",7291,"36th Precinct","fr","FR","2005-05-24T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"873",7291,"36th Precinct","fr","FR","2009-02-27T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"874",7291,"36th Precinct","fr","TR","2005-12-02T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"875",7291,"36th Precinct","fr","JP","2006-12-16T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"876",7291,"36th Precinct","fr","ES","2006-01-05T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"877",7291,"36th Precinct","fr","IT","2005-01-21T00:00:00.000Z","2004",3.827,"https://image.tmdb.org/t/p/w500/8TGPyv6wUg6zpJe0XfBf4pPwI2y.jpg",0,0,0,0
"878",21575,"A Prophet","fr","US","2010-01-22T00:00:00.000Z","2009",3.828,"https://image.tmdb.org/t/p/w500/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg",0,0,0,0
"879",21575,"A Prophet","fr","US","2009-09-05T00:00:00.000Z","2009",3.828,"https://image.tmdb.org/t/p/w500/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg",0,0,0,0
"880",21575,"A Prophet","fr","US","2010-02-26T00:00:00.000Z","2009",3.828,"https://image.tmdb.org/t/p/w500/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg",0,0,0,0
"881",21575,"A Prophet","fr","US","2010-03-26T00:00:00.000Z","2009",3.828,"https://image.tmdb.org/t/p/w500/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg",0,0,0,0
"882",21575,"A Prophet","fr","GB","2009-10-24T00:00:00.000Z","2009",3.828,"https://image.tmdb.org/t/p/w500/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg",0,0,0,0
"883",21575,"A Prophet","fr","GB","2010-01-22T00:00:00.000Z","2009",3.828,"https://image.tmdb.org/t/p/w500/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg",0,0,0,0
"884",21575,"A Prophet","fr","DE","2010-03-11T00:00:00.000Z","2009",3.828,"https://image.tmdb.org/t/p/w500/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg",0,0,0,0
"885",21575,"A Prophet","fr","FR","2009-05-16T00:00:00.000Z","2009",3.828,"https://image.tmdb.org/t/p/w500/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg",0,0,0,0
"886",21575,"A Prophet","fr","FR","2009-08-26T00:00:00.000Z","2009",3.828,"https://image.tmdb.org/t/p/w500/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg",0,0,0,0
"887",21575,"A Prophet","fr","JP","2010-03-19T00:00:00.000Z","2009",3.828,"https://image.tmdb.org/t/p/w500/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg",0,0,0,0
"888",21575,"A Prophet","fr","JP","2010-03-19T00:00:00.000Z","2009",3.828,"https://image.tmdb.org/t/p/w500/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg",0,0,0,0
"889",21575,"A Prophet","fr","ES","2009-09-22T00:00:00.000Z","2009",3.828,"https://image.tmdb.org/t/p/w500/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg",0,0,0,0
"890",21575,"A Prophet","fr","ES","2010-02-26T00:00:00.000Z","2009",3.828,"https://image.tmdb.org/t/p/w500/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg",0,0,0,0
"891",21575,"A Prophet","fr","IT","2010-03-19T00:00:00.000Z","2009",3.828,"https://image.tmdb.org/t/p/w500/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg",0,0,0,0
"892",21575,"A Prophet","fr","BR","2010-06-18T00:00:00.000Z","2009",3.828,"https://image.tmdb.org/t/p/w500/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg",0,0,0,0
"893",671039,"Rogue City","fr","US","2020-10-30T00:00:00.000Z","2020",3.837,"https://image.tmdb.org/t/p/w500/9HT9982bzgN5on1sLRmc1GMn6ZC.jpg",0,0,0,0
"894",671039,"Rogue City","fr","DE","2020-10-30T00:00:00.000Z","2020",3.837,"https://image.tmdb.org/t/p/w500/9HT9982bzgN5on1sLRmc1GMn6ZC.jpg",0,0,0,0
"895",671039,"Rogue City","fr","FR","2020-10-30T00:00:00.000Z","2020",3.837,"https://image.tmdb.org/t/p/w500/9HT9982bzgN5on1sLRmc1GMn6ZC.jpg",0,0,0,0
"896",671039,"Rogue City","fr","FR","2021-10-31T00:00:00.000Z","2020",3.837,"https://image.tmdb.org/t/p/w500/9HT9982bzgN5on1sLRmc1GMn6ZC.jpg",0,0,0,0
"897",671039,"Rogue City","fr","JP","2020-10-30T00:00:00.000Z","2020",3.837,"https://image.tmdb.org/t/p/w500/9HT9982bzgN5on1sLRmc1GMn6ZC.jpg",0,0,0,0
"898",671039,"Rogue City","fr","ES","2020-10-30T00:00:00.000Z","2020",3.837,"https://image.tmdb.org/t/p/w500/9HT9982bzgN5on1sLRmc1GMn6ZC.jpg",0,0,0,0
"899",49046,"All Quiet on the Western Front","de","US","2022-10-07T00:00:00.000Z","2022",4.144,"https://image.tmdb.org/t/p/w500/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg",1,1,0,0
"900",49046,"All Quiet on the Western Front","de","US","2022-10-28T00:00:00.000Z","2022",4.144,"https://image.tmdb.org/t/p/w500/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg",1,1,0,0
"901",49046,"All Quiet on the Western Front","de","US","2023-03-28T00:00:00.000Z","2022",4.144,"https://image.tmdb.org/t/p/w500/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg",1,1,0,0
"902",49046,"All Quiet on the Western Front","de","GB","2022-10-07T00:00:00.000Z","2022",4.144,"https://image.tmdb.org/t/p/w500/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg",1,1,0,0
"903",49046,"All Quiet on the Western Front","de","GB","2022-10-28T00:00:00.000Z","2022",4.144,"https://image.tmdb.org/t/p/w500/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg",1,1,0,0
"904",49046,"All Quiet on the Western Front","de","DE","2022-10-28T00:00:00.000Z","2022",4.144,"https://image.tmdb.org/t/p/w500/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg",1,1,0,0
"905",49046,"All Quiet on the Western Front","de","DE","2022-10-28T00:00:00.000Z","2022",4.144,"https://image.tmdb.org/t/p/w500/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg",1,1,0,0
"906",49046,"All Quiet on the Western Front","de","FR","2022-10-28T00:00:00.000Z","2022",4.144,"https://image.tmdb.org/t/p/w500/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg",1,1,0,0
"907",49046,"All Quiet on the Western Front","de","JP","2022-10-28T00:00:00.000Z","2022",4.144,"https://image.tmdb.org/t/p/w500/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg",1,1,0,0
"908",49046,"All Quiet on the Western Front","de","ES","2022-10-14T00:00:00.000Z","2022",4.144,"https://image.tmdb.org/t/p/w500/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg",1,1,0,0
