"","X","movie_id","title","release_year","popularity","original_language","poster_path","language","country","release_date","academy_award","academy_nominated","palme_dor","golden_lion","total_awards"
"1342",1342,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","GB","2023-10-11T00:00:00.000Z",0,0,0,0,0
"1343",1343,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","GB","2024-02-23T00:00:00.000Z",0,0,0,0,0
"1344",1344,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","GB","2024-04-12T00:00:00.000Z",0,0,0,0,0
"1345",1345,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","GB","2024-05-27T00:00:00.000Z",0,0,0,0,0
"1346",1346,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","GB","2024-08-12T00:00:00.000Z",0,0,0,0,0
"1347",1347,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","DE","2023-12-21T00:00:00.000Z",0,0,0,0,0
"1348",1348,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","FR","2023-05-25T00:00:00.000Z",0,0,0,0,0
"1349",1349,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","FR","2023-11-29T00:00:00.000Z",0,0,0,0,0
"1350",1350,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","FR","2024-06-04T00:00:00.000Z",0,0,0,0,0
"1351",1351,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","FR","2024-10-01T00:00:00.000Z",0,0,0,0,0
"1352",1352,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","TR","2024-04-23T00:00:00.000Z",0,0,0,0,0
"1353",1353,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","TR","2024-04-12T00:00:00.000Z",0,0,0,0,0
"1354",1354,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","IN","2023-10-27T00:00:00.000Z",0,0,0,0,0
"1355",1355,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","IN","2024-04-12T00:00:00.000Z",0,0,0,0,0
"1356",1356,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","JP","2023-12-22T00:00:00.000Z",0,0,0,0,0
"1357",1357,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","ES","2023-11-23T00:00:00.000Z",0,0,0,0,0
"1358",1358,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","IT","2024-01-04T00:00:00.000Z",0,0,0,0,0
"1359",1359,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","BR","2023-10-06T00:00:00.000Z",0,0,0,0,0
"1360",1360,976893,"Perfect Days",2023,3.911,"ja","https://image.tmdb.org/t/p/w500/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg","ja","BR","2024-02-29T00:00:00.000Z",0,0,0,0,0
"1361",1361,51739,"The Secret World of Arrietty",2010,3.869,"ja","https://image.tmdb.org/t/p/w500/3lSRaSjDp2nkXMQkzzjpRi3035O.jpg","ja","US","2012-02-17T00:00:00.000Z",0,0,0,0,0
"1362",1362,51739,"The Secret World of Arrietty",2010,3.869,"ja","https://image.tmdb.org/t/p/w500/3lSRaSjDp2nkXMQkzzjpRi3035O.jpg","ja","GB","2011-07-29T00:00:00.000Z",0,0,0,0,0
"1363",1363,51739,"The Secret World of Arrietty",2010,3.869,"ja","https://image.tmdb.org/t/p/w500/3lSRaSjDp2nkXMQkzzjpRi3035O.jpg","ja","DE","2011-06-01T00:00:00.000Z",0,0,0,0,0
"1364",1364,51739,"The Secret World of Arrietty",2010,3.869,"ja","https://image.tmdb.org/t/p/w500/3lSRaSjDp2nkXMQkzzjpRi3035O.jpg","ja","FR","2011-01-12T00:00:00.000Z",0,0,0,0,0
"1365",1365,51739,"The Secret World of Arrietty",2010,3.869,"ja","https://image.tmdb.org/t/p/w500/3lSRaSjDp2nkXMQkzzjpRi3035O.jpg","ja","JP","2010-07-16T00:00:00.000Z",0,0,0,0,0
"1366",1366,51739,"The Secret World of Arrietty",2010,3.869,"ja","https://image.tmdb.org/t/p/w500/3lSRaSjDp2nkXMQkzzjpRi3035O.jpg","ja","ES","2011-09-16T00:00:00.000Z",0,0,0,0,0
"1367",1367,51739,"The Secret World of Arrietty",2010,3.869,"ja","https://image.tmdb.org/t/p/w500/3lSRaSjDp2nkXMQkzzjpRi3035O.jpg","ja","IT","2011-10-14T00:00:00.000Z",0,0,0,0,0
"1368",1368,51739,"The Secret World of Arrietty",2010,3.869,"ja","https://image.tmdb.org/t/p/w500/3lSRaSjDp2nkXMQkzzjpRi3035O.jpg","ja","BR","2012-10-29T00:00:00.000Z",0,0,0,0,0
"1369",1369,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","US","2022-03-18T00:00:00.000Z",0,0,0,0,0
"1370",1370,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","US","2022-09-21T00:00:00.000Z",0,0,0,0,0
"1371",1371,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","US","2023-03-21T00:00:00.000Z",0,0,0,0,0
"1372",1372,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","GB","2022-03-18T00:00:00.000Z",0,0,0,0,0
"1373",1373,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","GB","2022-09-21T00:00:00.000Z",0,0,0,0,0
"1374",1374,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","GB","2023-03-27T00:00:00.000Z",0,0,0,0,0
"1375",1375,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","DE","2022-03-29T00:00:00.000Z",0,0,0,0,0
"1376",1376,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","DE","2022-09-21T00:00:00.000Z",0,0,0,0,0
"1377",1377,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","DE","2023-03-23T00:00:00.000Z",0,0,0,0,0
"1378",1378,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","FR","2022-03-16T00:00:00.000Z",0,0,0,0,0
"1379",1379,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","FR","2022-09-21T00:00:00.000Z",0,0,0,0,0
"1380",1380,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","FR","2023-04-18T00:00:00.000Z",0,0,0,0,0
"1381",1381,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","TR","2022-05-13T00:00:00.000Z",0,0,0,0,0
"1382",1382,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","IN","2022-06-30T00:00:00.000Z",0,0,0,0,0
"1383",1383,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","JP","2021-12-24T00:00:00.000Z",0,0,0,0,0
"1384",1384,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","JP","2022-12-24T00:00:00.000Z",0,0,0,0,0
"1385",1385,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","JP","2022-09-21T00:00:00.000Z",0,0,0,0,0
"1386",1386,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","JP","2023-07-05T00:00:00.000Z",0,0,0,0,0
"1387",1387,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","ES","2022-05-27T00:00:00.000Z",0,0,0,0,0
"1388",1388,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","IT","2022-06-09T00:00:00.000Z",0,0,0,0,0
"1389",1389,810693,"Jujutsu Kaisen 0",2021,3.631,"ja","https://image.tmdb.org/t/p/w500/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg","ja","BR","2022-04-28T00:00:00.000Z",0,0,0,0,0
"1390",1390,12429,"Ponyo",2008,3.864,"ja","https://image.tmdb.org/t/p/w500/yp8vEZflGynlEylxEesbYasc06i.jpg","ja","US","2009-06-28T00:00:00.000Z",0,0,0,0,0
"1391",1391,12429,"Ponyo",2008,3.864,"ja","https://image.tmdb.org/t/p/w500/yp8vEZflGynlEylxEesbYasc06i.jpg","ja","US","2009-08-14T00:00:00.000Z",0,0,0,0,0
"1392",1392,12429,"Ponyo",2008,3.864,"ja","https://image.tmdb.org/t/p/w500/yp8vEZflGynlEylxEesbYasc06i.jpg","ja","US","2019-12-17T00:00:00.000Z",0,0,0,0,0
"1393",1393,12429,"Ponyo",2008,3.864,"ja","https://image.tmdb.org/t/p/w500/yp8vEZflGynlEylxEesbYasc06i.jpg","ja","US","2022-09-16T00:00:00.000Z",0,0,0,0,0
"1394",1394,12429,"Ponyo",2008,3.864,"ja","https://image.tmdb.org/t/p/w500/yp8vEZflGynlEylxEesbYasc06i.jpg","ja","US","2020-05-27T00:00:00.000Z",0,0,0,0,0
"1395",1395,12429,"Ponyo",2008,3.864,"ja","https://image.tmdb.org/t/p/w500/yp8vEZflGynlEylxEesbYasc06i.jpg","ja","US","2010-03-02T00:00:00.000Z",0,0,0,0,0
"1396",1396,12429,"Ponyo",2008,3.864,"ja","https://image.tmdb.org/t/p/w500/yp8vEZflGynlEylxEesbYasc06i.jpg","ja","GB","2010-02-12T00:00:00.000Z",0,0,0,0,0
"1397",1397,12429,"Ponyo",2008,3.864,"ja","https://image.tmdb.org/t/p/w500/yp8vEZflGynlEylxEesbYasc06i.jpg","ja","DE","2010-09-16T00:00:00.000Z",0,0,0,0,0
"1398",1398,12429,"Ponyo",2008,3.864,"ja","https://image.tmdb.org/t/p/w500/yp8vEZflGynlEylxEesbYasc06i.jpg","ja","FR","2009-04-08T00:00:00.000Z",0,0,0,0,0
"1399",1399,12429,"Ponyo",2008,3.864,"ja","https://image.tmdb.org/t/p/w500/yp8vEZflGynlEylxEesbYasc06i.jpg","ja","JP","2008-07-19T00:00:00.000Z",0,0,0,0,0
"1400",1400,12429,"Ponyo",2008,3.864,"ja","https://image.tmdb.org/t/p/w500/yp8vEZflGynlEylxEesbYasc06i.jpg","ja","ES","2009-04-24T00:00:00.000Z",0,0,0,0,0
"1401",1401,12429,"Ponyo",2008,3.864,"ja","https://image.tmdb.org/t/p/w500/yp8vEZflGynlEylxEesbYasc06i.jpg","ja","IT","2008-08-31T00:00:00.000Z",0,0,0,0,0
"1402",1402,12429,"Ponyo",2008,3.864,"ja","https://image.tmdb.org/t/p/w500/yp8vEZflGynlEylxEesbYasc06i.jpg","ja","IT","2009-03-20T00:00:00.000Z",0,0,0,0,0
"1403",1403,12429,"Ponyo",2008,3.864,"ja","https://image.tmdb.org/t/p/w500/yp8vEZflGynlEylxEesbYasc06i.jpg","ja","BR","2010-07-30T00:00:00.000Z",0,0,0,0,0
"1404",1404,667520,"A Whisker Away",2020,3.867,"ja","https://image.tmdb.org/t/p/w500/6inkRM1XGBG5vRhclCPWfMenp7N.jpg","ja","US","2020-06-18T00:00:00.000Z",0,0,0,0,0
"1405",1405,667520,"A Whisker Away",2020,3.867,"ja","https://image.tmdb.org/t/p/w500/6inkRM1XGBG5vRhclCPWfMenp7N.jpg","ja","GB","2020-06-18T00:00:00.000Z",0,0,0,0,0
"1406",1406,667520,"A Whisker Away",2020,3.867,"ja","https://image.tmdb.org/t/p/w500/6inkRM1XGBG5vRhclCPWfMenp7N.jpg","ja","DE","2020-06-18T00:00:00.000Z",0,0,0,0,0
"1407",1407,667520,"A Whisker Away",2020,3.867,"ja","https://image.tmdb.org/t/p/w500/6inkRM1XGBG5vRhclCPWfMenp7N.jpg","ja","FR","2020-06-18T00:00:00.000Z",0,0,0,0,0
"1408",1408,667520,"A Whisker Away",2020,3.867,"ja","https://image.tmdb.org/t/p/w500/6inkRM1XGBG5vRhclCPWfMenp7N.jpg","ja","IN","2020-06-18T00:00:00.000Z",0,0,0,0,0
"1409",1409,667520,"A Whisker Away",2020,3.867,"ja","https://image.tmdb.org/t/p/w500/6inkRM1XGBG5vRhclCPWfMenp7N.jpg","ja","JP","2020-06-18T00:00:00.000Z",0,0,0,0,0
"1410",1410,667520,"A Whisker Away",2020,3.867,"ja","https://image.tmdb.org/t/p/w500/6inkRM1XGBG5vRhclCPWfMenp7N.jpg","ja","IT","2020-06-18T00:00:00.000Z",0,0,0,0,0
"1411",1411,667520,"A Whisker Away",2020,3.867,"ja","https://image.tmdb.org/t/p/w500/6inkRM1XGBG5vRhclCPWfMenp7N.jpg","ja","BR","2020-06-18T00:00:00.000Z",0,0,0,0,0
"1412",1412,198375,"The Garden of Words",2013,4.039,"ja","https://image.tmdb.org/t/p/w500/mXUCVq3HMtS4Y9IQ8vmEOPyN0vH.jpg","ja","US","2013-08-06T00:00:00.000Z",0,0,0,0,0
"1413",1413,198375,"The Garden of Words",2013,4.039,"ja","https://image.tmdb.org/t/p/w500/mXUCVq3HMtS4Y9IQ8vmEOPyN0vH.jpg","ja","GB","2013-05-31T00:00:00.000Z",0,0,0,0,0
"1414",1414,198375,"The Garden of Words",2013,4.039,"ja","https://image.tmdb.org/t/p/w500/mXUCVq3HMtS4Y9IQ8vmEOPyN0vH.jpg","ja","GB","2014-02-10T00:00:00.000Z",0,0,0,0,0
"1415",1415,198375,"The Garden of Words",2013,4.039,"ja","https://image.tmdb.org/t/p/w500/mXUCVq3HMtS4Y9IQ8vmEOPyN0vH.jpg","ja","DE","2014-03-28T00:00:00.000Z",0,0,0,0,0
"1416",1416,198375,"The Garden of Words",2013,4.039,"ja","https://image.tmdb.org/t/p/w500/mXUCVq3HMtS4Y9IQ8vmEOPyN0vH.jpg","ja","FR","2014-01-08T00:00:00.000Z",0,0,0,0,0
"1417",1417,198375,"The Garden of Words",2013,4.039,"ja","https://image.tmdb.org/t/p/w500/mXUCVq3HMtS4Y9IQ8vmEOPyN0vH.jpg","ja","JP","2013-05-31T00:00:00.000Z",0,0,0,0,0
"1418",1418,198375,"The Garden of Words",2013,4.039,"ja","https://image.tmdb.org/t/p/w500/mXUCVq3HMtS4Y9IQ8vmEOPyN0vH.jpg","ja","JP","2013-05-31T00:00:00.000Z",0,0,0,0,0
"1419",1419,198375,"The Garden of Words",2013,4.039,"ja","https://image.tmdb.org/t/p/w500/mXUCVq3HMtS4Y9IQ8vmEOPyN0vH.jpg","ja","ES","2013-05-31T00:00:00.000Z",0,0,0,0,0
"1420",1420,198375,"The Garden of Words",2013,4.039,"ja","https://image.tmdb.org/t/p/w500/mXUCVq3HMtS4Y9IQ8vmEOPyN0vH.jpg","ja","IT","2014-05-21T00:00:00.000Z",0,0,0,0,0
"1421",1421,513434,"One Cut of the Dead",2017,3.612,"ja","https://image.tmdb.org/t/p/w500/rws34k2bqYVo2B5MkhKAbV8925j.jpg","ja","JP","2017-11-04T00:00:00.000Z",0,0,0,0,0
"1422",1422,513434,"One Cut of the Dead",2017,3.612,"ja","https://image.tmdb.org/t/p/w500/rws34k2bqYVo2B5MkhKAbV8925j.jpg","ja","ES","2018-10-05T00:00:00.000Z",0,0,0,0,0
"1423",1423,513434,"One Cut of the Dead",2017,3.612,"ja","https://image.tmdb.org/t/p/w500/rws34k2bqYVo2B5MkhKAbV8925j.jpg","ja","ES","2019-09-20T00:00:00.000Z",0,0,0,0,0
"1424",1424,513434,"One Cut of the Dead",2017,3.612,"ja","https://image.tmdb.org/t/p/w500/rws34k2bqYVo2B5MkhKAbV8925j.jpg","ja","ES","2019-09-19T00:00:00.000Z",0,0,0,0,0
"1425",1425,513434,"One Cut of the Dead",2017,3.612,"ja","https://image.tmdb.org/t/p/w500/rws34k2bqYVo2B5MkhKAbV8925j.jpg","ja","IT","2018-11-07T00:00:00.000Z",0,0,0,0,0
"1426",1426,513434,"One Cut of the Dead",2017,3.612,"ja","https://image.tmdb.org/t/p/w500/rws34k2bqYVo2B5MkhKAbV8925j.jpg","ja","BR","2018-05-24T00:00:00.000Z",0,0,0,0,0
"1427",1427,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","US","2020-01-17T00:00:00.000Z",0,0,0,0,0
"1428",1428,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","US","2020-01-16T00:00:00.000Z",0,0,0,0,0
"1429",1429,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","US","2020-01-15T00:00:00.000Z",0,0,0,0,0
"1430",1430,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","US","2020-08-04T00:00:00.000Z",0,0,0,0,0
"1431",1431,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","US","2020-09-15T00:00:00.000Z",0,0,0,0,0
"1432",1432,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","GB","2020-01-17T00:00:00.000Z",0,0,0,0,0
"1433",1433,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","GB","2020-01-30T00:00:00.000Z",0,0,0,0,0
"1434",1434,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","GB","2020-09-28T00:00:00.000Z",0,0,0,0,0
"1435",1435,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","GB","2023-12-15T00:00:00.000Z",0,0,0,0,0
"1436",1436,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","DE","2020-01-16T00:00:00.000Z",0,0,0,0,0
"1437",1437,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","FR","2020-01-08T00:00:00.000Z",0,0,0,0,0
"1438",1438,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","FR","2020-11-24T00:00:00.000Z",0,0,0,0,0
"1439",1439,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","FR","2020-10-07T00:00:00.000Z",0,0,0,0,0
"1440",1440,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","FR","2022-01-12T00:00:00.000Z",0,0,0,0,0
"1441",1441,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","IN","2019-10-11T00:00:00.000Z",0,0,0,0,0
"1442",1442,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","JP","2019-07-19T00:00:00.000Z",0,0,0,0,0
"1443",1443,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","JP","2020-05-27T00:00:00.000Z",0,0,0,0,0
"1444",1444,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","ES","2019-11-29T00:00:00.000Z",0,0,0,0,0
"1445",1445,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","IT","2019-10-14T00:00:00.000Z",0,0,0,0,0
"1446",1446,568160,"Weathering with You",2019,3.598,"ja","https://image.tmdb.org/t/p/w500/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg","ja","BR","2020-11-26T00:00:00.000Z",0,0,0,0,0
"1447",1447,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020,3.85,"ja","https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","ja","US","2021-02-26T00:00:00.000Z",0,0,0,0,0
"1448",1448,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020,3.85,"ja","https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","ja","US","2021-04-23T00:00:00.000Z",0,0,0,0,0
"1449",1449,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020,3.85,"ja","https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","ja","US","2021-06-22T00:00:00.000Z",0,0,0,0,0
"1450",1450,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020,3.85,"ja","https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","ja","US","2021-12-21T00:00:00.000Z",0,0,0,0,0
"1451",1451,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020,3.85,"ja","https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","ja","GB","2021-05-26T00:00:00.000Z",0,0,0,0,0
"1452",1452,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020,3.85,"ja","https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","ja","DE","2021-05-20T00:00:00.000Z",0,0,0,0,0
"1453",1453,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020,3.85,"ja","https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","ja","DE","2021-09-25T00:00:00.000Z",0,0,0,0,0
"1454",1454,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020,3.85,"ja","https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","ja","DE","2021-12-16T00:00:00.000Z",0,0,0,0,0
"1455",1455,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020,3.85,"ja","https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","ja","FR","2021-05-19T00:00:00.000Z",0,0,0,0,0
"1456",1456,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020,3.85,"ja","https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","ja","IN","2021-08-13T00:00:00.000Z",0,0,0,0,0
"1457",1457,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020,3.85,"ja","https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","ja","JP","2020-10-16T00:00:00.000Z",0,0,0,0,0
"1458",1458,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020,3.85,"ja","https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","ja","JP","2021-06-16T00:00:00.000Z",0,0,0,0,0
"1459",1459,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020,3.85,"ja","https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","ja","JP","2021-09-25T00:00:00.000Z",0,0,0,0,0
"1460",1460,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020,3.85,"ja","https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","ja","ES","2021-04-23T00:00:00.000Z",0,0,0,0,0
"1461",1461,635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020,3.85,"ja","https://image.tmdb.org/t/p/w500/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg","ja","ES","2021-08-13T00:00:00.000Z",0,0,0,0,0
